date,OT,mem_util_percent,mem_gps,net_in,net_out,disk_io_percent
1970-01-07 22:03:00,51.5,83.0,20.15,71.74,50.36,3.0
1970-01-07 22:04:00,54.333,83.667,19.497,71.743,50.37,3.0
1970-01-07 22:05:00,55.75,83.25,18.822,71.75,50.37,4.0
1970-01-07 22:06:00,59.0,84.75,19.612000000000002,71.75,50.37,5.0
1970-01-07 22:07:00,55.0,85.5,17.695,71.755,50.38,5.0
1970-01-07 22:08:00,57.0,86.0,18.7,71.76,50.38,5.0
1970-01-07 22:09:00,45.0,85.667,21.2,71.76,50.38,3.0
1970-01-07 22:10:00,48.667,86.0,21.32,71.767,50.387,2.0
1970-01-07 22:11:00,50.0,87.0,20.94,71.77,50.39,2.0
1970-01-07 22:12:00,45.0,86.0,22.316999999999997,71.77,50.39,2.0
1970-01-07 22:13:00,43.5,86.0,21.32,71.77,50.39,4.0
1970-01-07 22:14:00,47.667,86.0,21.697,71.78,50.397,2.0
1970-01-07 22:15:00,46.4,86.4,22.574,71.78,50.4,3.0
1970-01-07 22:16:00,49.0,86.333,22.6,71.78,50.4,2.0
1970-01-07 22:17:00,46.0,86.5,21.66,71.78,50.4,2.0
1970-01-07 22:18:00,45.667,84.667,21.703000000000003,71.79,50.41,2.0
1970-01-07 22:19:00,45.25,85.25,21.73,71.79,50.41,2.0
1970-01-07 22:20:00,47.667,85.0,22.447,71.79,50.41,2.0
1970-01-07 22:21:00,46.0,84.0,22.345,71.795,50.415,2.0
1970-01-07 22:22:00,42.5,84.5,23.91,71.8,50.42,3.0
1970-01-07 22:23:00,45.25,84.25,22.162,71.8,50.42,2.0
1970-01-07 22:24:00,46.333,84.667,24.813000000000002,71.807,50.423,2.0
1970-01-07 22:25:00,44.0,84.333,23.467,71.81,50.43,3.0
1970-01-07 22:26:00,44.333,85.0,21.226999999999997,71.81,50.43,2.0
1970-01-07 22:27:00,45.0,84.0,24.27,71.81,50.43,2.0
1970-01-07 22:28:00,44.75,85.0,21.91,71.82,50.435,2.0
1970-01-07 22:29:00,44.333,85.0,23.313000000000002,71.82,50.44,1.0
1970-01-07 22:30:00,42.667,84.667,24.36,71.82,50.44,2.0
1970-01-07 22:31:00,43.333,84.0,24.706999999999997,71.82300000000001,50.44,2.0
1970-01-07 22:32:00,47.0,83.0,20.76,71.83,50.45,1.0
1970-01-07 22:33:00,42.0,81.8,23.706,71.83,50.45,2.0
1970-01-07 22:34:00,48.667,82.333,21.413,71.83,50.45,2.0
1970-01-07 22:35:00,51.5,83.5,20.545,71.84,50.455,3.0
1970-01-07 22:36:00,50.875,84.375,21.193,71.84,50.457,2.5
1970-01-07 22:37:00,50.25,85.25,21.84,71.84,50.46,2.0
1970-01-07 22:38:00,47.0,86.0,18.95,71.85,50.47,2.0
1970-01-07 22:39:00,59.5,87.5,19.495,71.85,50.47,6.0
1970-01-07 22:40:00,57.0,88.0,19.175,71.85,50.47,5.0
1970-01-07 22:41:00,47.333,83.667,21.943,71.86,50.47,4.0
1970-01-07 22:42:00,44.5,83.0,21.875,71.86,50.48,6.0
1970-01-07 22:43:00,47.0,84.0,24.6,71.86,50.48,2.0
1970-01-07 22:44:00,46.0,84.667,23.97,71.867,50.48,3.0
1970-01-07 22:45:00,49.333,84.667,23.73,71.87,50.48,3.0
1970-01-07 22:46:00,47.0,85.0,22.34,71.87,50.49,3.0
1970-01-07 22:47:00,48.0,84.0,25.67,71.87,50.49,2.0
1970-01-07 22:48:00,42.5,83.5,23.06,71.88,50.49,3.0
1970-01-07 22:49:00,57.333,84.0,20.327,71.88,50.497,2.0
1970-01-07 22:50:00,53.5,83.75,19.873,71.88,50.5,2.0
1970-01-07 22:51:00,47.0,84.0,20.685,71.89,50.5,3.0
1970-01-07 22:52:00,47.0,84.0,23.995,71.89,50.5,3.0
1970-01-07 22:53:00,46.0,83.0,23.46,71.89,50.51,4.0
1970-01-07 22:54:00,46.0,84.0,22.343000000000004,71.893,50.51,6.0
1970-01-07 22:55:00,47.0,83.0,22.43,71.9,50.51,2.0
1970-01-07 22:56:00,44.5,83.0,23.075,71.9,50.51,2.0
1970-01-07 22:57:00,36.0,83.0,26.09,71.9,50.52,4.0
1970-01-07 22:58:00,44.0,83.333,23.226999999999997,71.91,50.52,1.0
1970-01-07 22:59:00,39.5,83.0,21.64,71.91,50.52,2.0
1970-01-07 23:00:00,47.0,82.0,21.01,71.91,50.52,1.0
1970-01-07 23:01:00,54.0,82.0,21.45,71.91,50.53,3.0
1970-01-07 23:02:00,48.0,83.0,20.96,71.92,50.53,3.0
1970-01-07 23:03:00,50.0,83.0,22.14,71.92,50.53,3.0
1970-01-07 23:04:00,48.0,83.0,19.68,71.92,50.54,4.0
1970-01-07 23:05:00,42.0,81.75,22.921999999999997,71.93,50.54,4.0
1970-01-07 23:06:00,44.0,82.0,23.06,71.93,50.54,3.0
1970-01-07 23:07:00,46.2,81.8,22.014,71.93,50.54600000000001,4.0
1970-01-07 23:08:00,45.0,82.333,21.87,71.933,50.55,4.0
1970-01-07 23:09:00,44.0,83.0,21.483,71.94,50.55,3.0
1970-01-07 23:10:00,43.0,83.0,26.32,71.94,50.55,4.0
1970-01-07 23:11:00,42.0,84.0,23.355,71.94,50.56,3.0
1970-01-07 23:12:00,41.0,84.0,21.77,71.95,50.56,2.0
1970-01-07 23:13:00,42.667,84.0,25.677,71.95,50.56,2.0
1970-01-07 23:14:00,44.8,85.8,24.746,71.95,50.56399999999999,2.0
1970-01-07 23:15:00,43.25,85.5,23.71,71.955,50.57,2.0
1970-01-07 23:16:00,44.25,85.25,23.4,71.96,50.57,3.0
1970-01-07 23:17:00,41.4,86.0,24.07,71.96,50.57,3.0
1970-01-07 23:18:00,42.0,86.0,25.435,71.96,50.578,2.0
1970-01-07 23:19:00,42.333,86.0,23.553,71.97,50.58,2.0
1970-01-07 23:20:00,45.5,85.0,24.84,71.97,50.58,3.0
1970-01-07 23:21:00,42.667,83.333,24.153000000000002,71.97,50.586999999999996,2.0
1970-01-07 23:22:00,43.0,82.0,23.653000000000002,71.98,50.59,2.0
1970-01-07 23:23:00,38.0,82.0,26.03,71.98,50.59,2.0
1970-01-07 23:24:00,41.5,82.0,24.873,71.98,50.592,2.0
1970-01-07 23:25:00,41.333,82.0,25.48,71.983,50.6,2.0
1970-01-07 23:26:00,41.667,82.0,24.947,71.99,50.6,1.0
1970-01-07 23:27:00,35.333,81.0,26.316999999999997,71.99,50.6,2.0
1970-01-07 23:28:00,39.333,81.0,24.57,71.99,50.6,2.0
1970-01-07 23:29:00,45.0,81.0,22.735,71.99,50.6,2.0
1970-01-07 23:30:00,47.667,81.333,21.576999999999998,71.99,50.6,2.0
1970-01-07 23:31:00,50.0,81.75,22.088,71.99,50.61,2.0
1970-01-07 23:32:00,45.667,81.333,21.63,71.997,50.61,2.0
1970-01-07 23:33:00,46.5,81.0,22.2,72.0,50.61,2.0
1970-01-07 23:34:00,50.333,82.333,20.713,72.0,50.61,2.0
1970-01-07 23:35:00,49.667,82.333,20.68,72.0,50.61,2.0
1970-01-07 23:36:00,50.5,83.5,18.595,72.0,50.61,2.0
1970-01-07 23:37:00,65.333,85.667,16.703,72.0,50.61,4.0
1970-01-07 23:38:00,63.5,86.5,17.765,72.005,50.61,4.0
1970-01-07 23:39:00,52.333,84.333,19.793,72.01,50.61,3.0
1970-01-07 23:40:00,53.0,84.25,19.982,72.01,50.611999999999995,4.0
1970-01-07 23:41:00,55.25,84.25,20.265,72.01,50.62,3.0
1970-01-07 23:42:00,53.0,84.0,20.755,72.01,50.62,3.0
1970-01-07 23:43:00,52.0,84.0,20.203,72.01,50.62,3.0
1970-01-07 23:44:00,49.667,84.667,20.377,72.017,50.62,3.0
1970-01-07 23:45:00,58.0,85.0,18.817,72.02,50.62,3.0
1970-01-07 23:46:00,55.0,85.0,20.673000000000002,72.02,50.62,2.0
1970-01-07 23:47:00,52.0,84.5,21.45,72.02,50.62,3.0
1970-01-07 23:48:00,50.25,84.25,20.338,72.02,50.62,3.0
1970-01-07 23:49:00,48.75,84.0,20.91,72.02,50.625,4.0
1970-01-07 23:50:00,46.0,84.333,21.993000000000002,72.02,50.63,3.0
1970-01-07 23:51:00,51.0,84.5,20.47,72.023,50.63,5.0
1970-01-07 23:52:00,48.416000000000004,84.75,20.99,72.02600000000001,50.63,4.5
1970-01-07 23:53:00,45.833,85.0,21.51,72.03,50.63,4.0
1970-01-07 23:54:00,41.0,85.0,19.55,72.03,50.63,2.0
1970-01-07 23:55:00,52.667,86.667,20.07,72.03,50.63,2.0
1970-01-07 23:56:00,51.0,87.0,23.48,72.03,50.63,3.0
1970-01-07 23:57:00,53.5,86.5,19.91,72.03,50.63,3.0
1970-01-07 23:58:00,45.667,84.667,23.6,72.03,50.63,4.0
1970-01-07 23:59:00,43.0,83.5,21.81,72.035,50.635,4.0
1970-01-08 00:00:00,44.667,83.0,22.39,72.04,50.64,3.0
1970-01-08 00:01:00,44.667,84.0,22.403000000000002,72.04,50.64,4.0
1970-01-08 00:02:00,55.5,84.5,19.622,72.04,50.64,5.0
1970-01-08 00:03:00,45.0,83.0,20.67,72.04,50.64,6.0
1970-01-08 00:04:00,47.25,83.125,21.29,72.04,50.64,5.5
1970-01-08 00:05:00,49.5,83.25,21.91,72.04,50.64,5.0
1970-01-08 00:06:00,57.25,86.5,18.89,72.042,50.64,3.0
1970-01-08 00:07:00,55.625,88.75,19.102,72.046,50.645,3.5
1970-01-08 00:08:00,54.0,91.0,19.315,72.05,50.65,4.0
1970-01-08 00:09:00,52.333,90.667,20.483,72.05,50.65,5.0
1970-01-08 00:10:00,51.6,89.6,21.088,72.05,50.65,3.0
1970-01-08 00:11:00,53.0,90.0,18.02,72.05,50.65,2.0
1970-01-08 00:12:00,51.0,85.0,16.847,72.06,50.65,4.0
1970-01-08 00:13:00,57.5,87.0,19.99,72.06,50.65,8.0
1970-01-08 00:14:00,54.25,87.25,19.207,72.06,50.65,9.0
1970-01-08 00:15:00,55.2,87.8,19.124000000000002,72.06,50.66,7.0
1970-01-08 00:16:00,51.333,87.333,19.523,72.06,50.66,4.0
1970-01-08 00:17:00,50.0,87.5,19.315,72.06,50.66,4.0
1970-01-08 00:18:00,57.0,86.0,19.46,72.065,50.66,3.0
1970-01-08 00:19:00,55.5,87.5,18.275,72.07,50.66,4.0
1970-01-08 00:20:00,56.25,86.75,19.625,72.07,50.66,5.0
1970-01-08 00:21:00,57.0,86.0,20.975,72.07,50.66,6.0
1970-01-08 00:22:00,57.0,87.0,18.59,72.07,50.66,6.0
1970-01-08 00:23:00,55.667,87.0,19.663,72.07300000000001,50.667,7.0
1970-01-08 00:24:00,54.333,86.667,18.99,72.08,50.67,6.0
1970-01-08 00:25:00,57.0,87.0,19.747,72.08,50.67,3.0
1970-01-08 00:26:00,56.0,88.5,17.625,72.08,50.67,2.0
1970-01-08 00:27:00,53.5,88.25,20.352,72.08,50.67,2.0
1970-01-08 00:28:00,58.0,89.25,18.772000000000002,72.08,50.67,3.0
1970-01-08 00:29:00,58.0,90.0,17.05,72.08,50.67,6.0
1970-01-08 00:30:00,55.75,89.75,19.548,72.09,50.67,3.0
1970-01-08 00:31:00,55.333,90.667,19.413,72.09,50.67,4.0
1970-01-08 00:32:00,53.667,88.667,20.29,72.09,50.67,3.0
1970-01-08 00:33:00,49.0,86.0,20.88,72.09,50.68,7.0
1970-01-08 00:34:00,46.0,86.0,21.05,72.09,50.68,5.0
1970-01-08 00:35:00,60.0,87.0,19.28,72.09,50.68,3.0
1970-01-08 00:36:00,51.0,86.667,20.63,72.093,50.68,3.0
1970-01-08 00:37:00,56.0,86.75,19.768,72.1,50.68,2.0
1970-01-08 00:38:00,52.0,86.0,21.52,72.1,50.68,2.0
1970-01-08 00:39:00,52.0,86.5,23.065,72.1,50.68,2.0
1970-01-08 00:40:00,63.5,88.0,16.575,72.1,50.68,3.0
1970-01-08 00:41:00,63.0,88.5,17.125,72.1,50.68,3.0
1970-01-08 00:42:00,58.333,90.333,18.147000000000002,72.1,50.683,5.0
1970-01-08 00:43:00,48.333,90.0,20.616999999999997,72.1,50.69,7.0
1970-01-08 00:44:00,47.667,87.667,20.686999999999998,72.11,50.69,3.0
1970-01-08 00:45:00,50.667,88.333,20.61,72.11,50.69,3.0
1970-01-08 00:46:00,52.667,88.667,18.273,72.11,50.69,4.0
1970-01-08 00:47:00,49.0,88.0,20.253,72.11,50.69,2.0
1970-01-08 00:48:00,50.0,88.0,20.28,72.11,50.69,2.0
1970-01-08 00:49:00,47.25,87.5,21.741999999999997,72.11,50.69,3.0
1970-01-08 00:50:00,47.0,88.0,21.88,72.11,50.69,4.0
1970-01-08 00:51:00,49.25,86.25,20.881999999999998,72.12,50.69,3.0
1970-01-08 00:52:00,46.0,86.0,20.83,72.12,50.69,2.0
1970-01-08 00:53:00,50.0,88.0,19.665,72.12,50.7,6.0
1970-01-08 00:54:00,47.0,87.5,21.105,72.12,50.7,4.0
1970-01-08 00:55:00,45.667,87.333,21.267,72.12,50.7,4.0
1970-01-08 00:56:00,45.5,86.0,20.695,72.12,50.7,3.0
1970-01-08 00:57:00,43.0,86.0,23.88,72.13,50.7,2.0
1970-01-08 00:58:00,50.333,86.667,20.37,72.13,50.7,4.0
1970-01-08 00:59:00,47.0,87.333,19.817,72.13,50.7,5.0
1970-01-08 01:00:00,54.0,89.5,18.775,72.13,50.7,3.0
1970-01-08 01:01:00,52.0,91.0,19.295,72.13,50.7,5.0
1970-01-08 01:02:00,53.0,92.0,21.125,72.13,50.705,4.0
1970-01-08 01:03:00,58.333,93.667,19.63,72.14,50.71,2.0
1970-01-08 01:04:00,61.0,94.0,21.31,72.14,50.71,6.0
1970-01-08 01:05:00,48.5,90.5,19.74,72.14,50.71,5.0
1970-01-08 01:06:00,50.667,91.333,22.197,72.14,50.71,3.0
1970-01-08 01:07:00,49.333,90.667,20.267,72.14,50.71,2.0
1970-01-08 01:08:00,55.0,93.0,20.19,72.145,50.71,2.0
1970-01-08 01:09:00,58.0,94.0,18.037,72.15,50.71,2.0
1970-01-08 01:10:00,60.0,95.0,19.26,72.15,50.71,6.0
1970-01-08 01:11:00,50.0,93.0,21.28,72.15,50.715,7.0
1970-01-08 01:12:00,55.5,94.0,17.945,72.15,50.72,4.0
1970-01-08 01:13:00,59.667,92.333,19.497,72.15,50.72,6.0
1970-01-08 01:14:00,57.0,94.0,20.48,72.15,50.72,6.0
1970-01-08 01:15:00,56.25,94.75,19.322,72.155,50.72,6.0
1970-01-08 01:16:00,54.0,92.5,21.205,72.16,50.72,3.0
1970-01-08 01:17:00,50.667,89.333,20.17,72.16,50.72,4.0
1970-01-08 01:18:00,55.25,88.5,19.365,72.16,50.72,5.0
1970-01-08 01:19:00,63.25,89.0,18.04,72.16,50.72,8.0
1970-01-08 01:20:00,60.0,89.0,21.16,72.16,50.73,10.0
1970-01-08 01:21:00,59.667,88.667,19.207,72.167,50.73,8.0
1970-01-08 01:22:00,55.333,88.333,19.42,72.17,50.73,7.0
1970-01-08 01:23:00,58.0,88.5,18.31,72.17,50.73,5.0
1970-01-08 01:24:00,58.0,89.0,17.01,72.17,50.73,4.0
1970-01-08 01:25:00,54.0,86.0,20.71,72.17,50.73,5.0
1970-01-08 01:26:00,58.5,87.5,19.325,72.17,50.73,4.0
1970-01-08 01:27:00,57.667,88.667,18.64,72.18,50.73,3.0
1970-01-08 01:28:00,53.0,89.0,19.22,72.18,50.73,3.0
1970-01-08 01:29:00,52.5,88.5,20.005,72.18,50.735,8.0
1970-01-08 01:30:00,56.0,89.0,18.66,72.18,50.74,4.0
1970-01-08 01:31:00,54.333,87.333,19.627,72.18,50.74,4.0
1970-01-08 01:32:00,48.5,86.5,19.875,72.18,50.74,4.0
1970-01-08 01:33:00,48.0,86.5,20.19,72.185,50.74,3.0
1970-01-08 01:34:00,50.0,87.0,17.63,72.19,50.74,5.0
1970-01-08 01:35:00,52.0,87.0,20.055,72.19,50.74,3.0
1970-01-08 01:36:00,53.667,87.333,19.143,72.19,50.74,3.0
1970-01-08 01:37:00,51.667,87.333,19.213,72.19,50.74,7.0
1970-01-08 01:38:00,50.5,85.5,18.545,72.19,50.74,4.0
1970-01-08 01:39:00,57.0,86.5,20.155,72.19,50.74,7.0
1970-01-08 01:40:00,56.0,88.5,19.375,72.2,50.75,8.0
1970-01-08 01:41:00,54.0,87.0,20.725,72.2,50.75,6.0
1970-01-08 01:42:00,60.5,87.5,18.675,72.2,50.75,6.0
1970-01-08 01:43:00,57.0,87.0,17.71,72.2,50.75,8.0
1970-01-08 01:44:00,61.5,88.0,16.825,72.2,50.75,7.0
1970-01-08 01:45:00,57.5,88.0,17.835,72.21,50.75,5.0
1970-01-08 01:46:00,58.0,88.0,17.62,72.21,50.75,5.0
1970-01-08 01:47:00,62.75,88.25,18.222,72.21,50.75,6.0
1970-01-08 01:48:00,62.0,88.0,17.343,72.21,50.757,4.0
1970-01-08 01:49:00,54.333,88.0,20.407,72.21,50.76,4.0
1970-01-08 01:50:00,59.0,87.0,20.05,72.21,50.76,6.0
1970-01-08 01:51:00,61.0,87.5,17.865,72.218,50.76,8.0
1970-01-08 01:52:00,59.0,87.667,18.183,72.22,50.76,6.0
1970-01-08 01:53:00,53.0,86.667,18.77,72.22,50.76,8.0
1970-01-08 01:54:00,55.5,89.0,19.19,72.22,50.76,4.0
1970-01-08 01:55:00,64.0,91.0,17.85,72.22,50.76,5.0
1970-01-08 01:56:00,63.0,91.0,18.94,72.22,50.76,5.0
1970-01-08 01:57:00,59.5,92.5,18.91,72.23,50.76,4.0
1970-01-08 01:58:00,65.4,93.8,17.83,72.23,50.77,6.0
1970-01-08 01:59:00,62.0,95.333,17.203,72.23,50.77,10.0
1970-01-08 02:00:00,60.0,95.0,19.08,72.23,50.77,8.0
1970-01-08 02:01:00,67.0,97.0,17.26,72.23,50.77,10.0
1970-01-08 02:02:00,60.5,95.25,17.002,72.235,50.77,6.0
1970-01-08 02:03:00,60.333,94.333,18.79,72.24,50.77,6.0
1970-01-08 02:04:00,57.5,91.75,19.828,72.24,50.77,3.0
1970-01-08 02:05:00,55.0,90.0,17.8,72.24,50.77,7.0
1970-01-08 02:06:00,61.5,91.5,19.925,72.24,50.77,4.0
1970-01-08 02:07:00,59.333,88.333,19.197,72.25,50.78,4.0
1970-01-08 02:08:00,59.0,86.25,18.592,72.25,50.78,5.0
1970-01-08 02:09:00,51.5,86.0,18.615,72.25,50.78,6.0
1970-01-08 02:10:00,55.333,86.667,19.78,72.25,50.78,4.0
1970-01-08 02:11:00,55.5,87.0,19.76,72.255,50.78,3.0
1970-01-08 02:12:00,53.916000000000004,87.0,19.848,72.258,50.78,3.5
1970-01-08 02:13:00,52.333,87.0,19.937,72.26,50.78,4.0
1970-01-08 02:14:00,71.0,93.667,16.49,72.26,50.78,3.0
1970-01-08 02:15:00,62.0,88.0,17.67,72.26,50.79,2.0
1970-01-08 02:16:00,59.667,87.333,20.262999999999998,72.26,50.79,6.0
1970-01-08 02:17:00,57.0,87.0,19.355,72.265,50.79,6.0
1970-01-08 02:18:00,51.5,86.5,20.531999999999996,72.268,50.79,4.5
1970-01-08 02:19:00,46.0,86.0,21.71,72.27,50.79,3.0
1970-01-08 02:20:00,51.667,85.667,20.057000000000002,72.27,50.79,4.0
1970-01-08 02:21:00,54.0,84.0,20.41,72.27,50.79,6.0
1970-01-08 02:22:00,54.0,84.0,20.41,72.27,50.79,6.0
1970-01-08 02:23:00,54.0,84.0,20.41,72.27,50.79,6.0
1970-01-08 02:24:00,57.833,85.5,18.667,72.28,50.79,4.0
1970-01-08 02:25:00,67.0,86.0,17.045,72.28,50.8,3.0
1970-01-08 02:26:00,62.0,86.0,16.65,72.28,50.8,4.0
1970-01-08 02:27:00,59.0,87.0,20.255,72.28,50.8,4.0
1970-01-08 02:28:00,52.5,87.0,19.76,72.28,50.8,4.0
1970-01-08 02:29:00,45.0,86.0,18.84,72.28,50.8,5.0
1970-01-08 02:30:00,50.0,87.25,20.202,72.29,50.8,3.0
1970-01-08 02:31:00,51.667,87.0,20.287,72.29,50.8,3.0
1970-01-08 02:32:00,46.0,87.667,21.953000000000003,72.29,50.8,2.0
1970-01-08 02:33:00,43.0,87.333,21.997,72.29,50.8,2.0
1970-01-08 02:34:00,46.0,87.0,23.006999999999998,72.29,50.8,1.0
1970-01-08 02:35:00,44.5,86.25,21.761999999999997,72.29,50.805,3.0
1970-01-08 02:36:00,43.0,85.0,22.095,72.295,50.81,2.0
1970-01-08 02:37:00,43.0,84.0,19.3,72.3,50.81,2.0
1970-01-08 02:38:00,43.5,84.25,22.34,72.3,50.81,3.0
1970-01-08 02:39:00,57.667,88.333,17.1,72.3,50.81,3.0
1970-01-08 02:40:00,57.667,89.333,18.58,72.3,50.81,4.0
1970-01-08 02:41:00,55.0,88.75,18.945,72.308,50.81,5.0
1970-01-08 02:42:00,54.5,89.0,17.935,72.31,50.81,4.0
1970-01-08 02:43:00,54.0,88.5,20.01,72.31,50.81,5.0
1970-01-08 02:44:00,54.0,87.0,19.147000000000002,72.31,50.813,9.0
1970-01-08 02:45:00,56.5,86.5,20.15,72.31,50.82,8.0
1970-01-08 02:46:00,56.75,86.25,18.612000000000002,72.312,50.82,5.0
1970-01-08 02:47:00,57.667,86.833,18.953,72.32,50.82,3.0
1970-01-08 02:48:00,51.667,86.0,19.813,72.32,50.82,4.0
1970-01-08 02:49:00,52.0,86.0,24.15,72.32,50.82,5.0
1970-01-08 02:50:00,53.0,86.5,21.455,72.32,50.82,5.0
1970-01-08 02:51:00,60.0,88.0,18.17,72.32,50.82,5.0
1970-01-08 02:52:00,58.0,87.0,18.885,72.325,50.825,5.0
1970-01-08 02:53:00,52.5,87.0,19.7,72.33,50.83,4.0
1970-01-08 02:54:00,56.0,87.333,19.59,72.33,50.83,6.0
1970-01-08 02:55:00,58.25,88.25,19.132,72.33,50.83,4.0
1970-01-08 02:56:00,48.667,86.333,20.27,72.333,50.83,3.0
1970-01-08 02:57:00,49.667,86.667,20.02,72.34,50.83,3.0
1970-01-08 02:58:00,61.0,89.0,16.41,72.34,50.83,2.0
1970-01-08 02:59:00,58.75,88.5,17.85,72.34,50.83,4.0
1970-01-08 03:00:00,58.0,90.0,18.67,72.35,50.84,3.0
1970-01-08 03:01:00,56.75,90.0,17.775,72.35,50.84,9.0
1970-01-08 03:02:00,58.667,91.667,17.597,72.35,50.84,4.0
1970-01-08 03:03:00,62.667,91.0,18.413,72.35,50.84,5.0
1970-01-08 03:04:00,60.667,90.667,17.213,72.36,50.84,11.0
1970-01-08 03:05:00,58.0,89.0,19.71,72.36,50.84,5.0
1970-01-08 03:06:00,61.25,89.75,16.042,72.36,50.84,6.0
1970-01-08 03:07:00,55.333,88.333,18.267,72.36,50.84,4.0
1970-01-08 03:08:00,56.8,88.4,18.76,72.366,50.84,2.0
1970-01-08 03:09:00,55.0,88.667,19.942999999999998,72.37,50.847,4.0
1970-01-08 03:10:00,62.0,89.0,17.477,72.37,50.85,3.0
1970-01-08 03:11:00,62.5,89.25,18.81,72.37,50.85,5.0
1970-01-08 03:12:00,59.333,89.0,19.207,72.37,50.85,3.0
1970-01-08 03:13:00,57.667,89.0,19.02,72.377,50.85,5.0
1970-01-08 03:14:00,57.5,88.25,18.972,72.38,50.85,3.0
1970-01-08 03:15:00,61.0,90.5,18.185,72.38,50.85,4.0
1970-01-08 03:16:00,57.667,88.667,20.147000000000002,72.38,50.85,4.0
1970-01-08 03:17:00,55.0,88.333,17.97,72.383,50.853,3.0
1970-01-08 03:18:00,54.0,90.0,17.73,72.39,50.86,4.0
1970-01-08 03:19:00,58.5,89.75,19.26,72.39,50.86,6.0
1970-01-08 03:20:00,57.5,89.5,18.825,72.39,50.86,8.0
1970-01-08 03:21:00,57.0,90.0,20.09,72.39,50.86,6.0
1970-01-08 03:22:00,54.0,89.0,19.465,72.39,50.86,3.0
1970-01-08 03:23:00,49.5,87.75,21.835,72.4,50.86,5.0
1970-01-08 03:24:00,51.5,88.0,21.59,72.4,50.86,3.0
1970-01-08 03:25:00,48.0,88.0,23.22,72.4,50.86,2.0
1970-01-08 03:26:00,59.5,87.0,21.2,72.4,50.86,3.0
1970-01-08 03:27:00,55.667,87.333,19.29,72.4,50.87,3.0
1970-01-08 03:28:00,55.0,87.333,20.137,72.4,50.87,4.0
1970-01-08 03:29:00,58.5,89.0,19.97,72.4,50.87,2.0
1970-01-08 03:30:00,58.0,88.0,19.215,72.41,50.87,5.0
1970-01-08 03:31:00,53.0,88.0,19.72,72.41,50.87,4.0
1970-01-08 03:32:00,55.0,87.0,18.31,72.41,50.87,3.0
1970-01-08 03:33:00,57.667,88.0,18.53,72.41,50.87,4.0
1970-01-08 03:34:00,64.0,89.0,19.34,72.41,50.87,5.0
1970-01-08 03:35:00,59.5,89.0,18.535,72.41,50.87,5.0
1970-01-08 03:36:00,66.5,90.25,18.79,72.42,50.872,6.0
1970-01-08 03:37:00,64.5,90.25,18.738,72.42,50.88,9.0
1970-01-08 03:38:00,65.0,90.667,16.78,72.42,50.88,3.0
1970-01-08 03:39:00,63.0,91.0,20.595,72.42,50.88,4.0
1970-01-08 03:40:00,65.333,91.667,17.967,72.42,50.88,3.0
1970-01-08 03:41:00,69.5,93.5,16.28,72.42,50.88,4.0
1970-01-08 03:42:00,69.333,95.0,15.84,72.43,50.88,6.0
1970-01-08 03:43:00,72.0,93.75,16.97,72.43,50.88,4.0
1970-01-08 03:44:00,67.667,92.667,17.47,72.43,50.89,3.0
1970-01-08 03:45:00,66.0,92.0,19.502,72.43,50.89,5.0
1970-01-08 03:46:00,68.0,93.333,17.78,72.43,50.89,4.0
1970-01-08 03:47:00,68.667,94.333,15.773,72.437,50.89,3.0
1970-01-08 03:48:00,68.667,94.0,17.593,72.44,50.89,5.0
1970-01-08 03:49:00,67.5,92.5,17.465,72.44,50.89,2.0
1970-01-08 03:50:00,62.5,93.167,18.285,72.44,50.89,6.0
1970-01-08 03:51:00,60.5,92.0,18.7,72.44,50.89,7.0
1970-01-08 03:52:00,65.25,93.25,16.82,72.447,50.89,4.0
1970-01-08 03:53:00,63.5,94.0,16.03,72.45,50.89,3.0
1970-01-08 03:54:00,59.0,93.0,19.143,72.45,50.897,3.0
1970-01-08 03:55:00,62.5,92.5,16.53,72.46,50.9,4.0
1970-01-08 03:56:00,70.5,94.5,16.585,72.46,50.9,8.0
1970-01-08 03:57:00,70.0,96.0,16.24,72.46,50.9,10.0
1970-01-08 03:58:00,65.667,96.333,18.607,72.46,50.9,9.0
1970-01-08 03:59:00,62.75,96.25,17.725,72.468,50.9,8.0
1970-01-08 04:00:00,63.667,96.667,17.57,72.47,50.9,4.0
1970-01-08 04:01:00,64.0,97.25,17.365,72.47,50.905,11.0
1970-01-08 04:02:00,62.5,96.0,16.78,72.47,50.91,7.0
1970-01-08 04:03:00,62.667,95.333,16.833,72.47,50.91,6.0
1970-01-08 04:04:00,62.5,94.25,17.542,72.48,50.91,8.0
1970-01-08 04:05:00,61.916000000000004,93.458,18.048,72.48,50.91,6.5
1970-01-08 04:06:00,61.333,92.667,18.553,72.48,50.91,5.0
1970-01-08 04:07:00,56.333,91.667,18.753,72.48,50.91,6.0
1970-01-08 04:08:00,57.5,90.0,18.53,72.48,50.91,6.0
1970-01-08 04:09:00,62.0,90.0,15.85,72.48,50.91,12.0
1970-01-08 04:10:00,61.75,90.625,16.648,72.485,50.915,12.5
1970-01-08 04:11:00,61.5,91.25,17.447,72.49,50.92,13.0
1970-01-08 04:12:00,61.667,91.333,17.153,72.49,50.92,18.0
1970-01-08 04:13:00,66.5,93.25,17.192999999999998,72.49,50.92,18.0
1970-01-08 04:14:00,67.0,93.0,18.73,72.49,50.92,9.0
